,match,date,tournament,radiant,dire,winner,time,killScore,patch,Radiant Gain,Dire Gain,Radiant ELO,Dire ELO
16318,253501266,07/26/13,GEST: July,Mineski,Clan Ob,RADIANT,22.13,35 - 9,6.78,17.04,-17.04,1181,872
16319,253037640,07/25/13,Corsair Summer 2013,Fnatic.EU,mouz,DIRE,96.43,30 - 34,6.78,-44.90,44.90,1412,1537
16320,252994168,07/25/13,Corsair Summer 2013,Fnatic.EU,mouz,RADIANT,50.26,18 - 13,6.78,74.26,-74.26,1457,1492
16321,252961271,07/25/13,Corsair Summer 2013,mouz,Fnatic.EU,RADIANT,22.74,13-Feb,6.78,33.85,-33.85,1567,1382
16322,252908972,07/25/13,Corsair Summer 2013,mouz,iCCup,RADIANT,15.72,23-Apr,6.78,41.29,-41.29,1533,1389
16323,252854170,07/25/13,Corsair Summer 2013,iCCup,mouz,DIRE,47.94,13 - 13,6.78,-57.76,57.76,1430,1491
16324,252801350,07/25/13,Corsair Summer 2013,mouz,iCCup,DIRE,42.66,18 - 28,6.78,-59.08,59.08,1434,1488
16325,252774090,07/25/13,GEST: July,iPod2,SiG.Tr,DIRE,50.89,32 - 37,6.78,-29.13,29.13,1033,1246
16326,252710381,07/25/13,GEST: July,Team G7,QueenNet,RADIANT,48.25,35 - 27,6.78,60.16,-60.16,1056,1007
16327,252693665,07/25/13,GEST: July,1st VN,iPod2,DIRE,53.74,44 - 50,6.78,-66.76,66.76,1050,1063
16328,252653588,07/25/13,GEST: July,Junquera,Team G7,RADIANT,13.28,20-Feb,6.78,46.17,-46.17,1115,996
16329,252635594,07/25/13,GEST: July,Dreamz,SiG.Tr,RADIANT,26.23,22-Nov,6.78,88.23,-88.23,1044,1217
16330,252569572,07/25/13,GEST: July,SiG.Tr,1st VN,RADIANT,41.44,39 - 25,6.78,33.12,-33.12,1305,1117
16331,252568499,07/25/13,GEST: July,Dreamz,iPod2,RADIANT,33.85,30 - 15,6.78,74.94,-74.94,955,996
16332,252563947,07/25/13,GEST: July,QueenNet,Junquera,DIRE,26.73,Nov-32,6.78,-68.63,68.63,1067,1069
16333,252045939,07/24/13,The Defense 4,Kaipi,NaVi,DIRE,24.81,Apr-24,6.78,-18.60,18.60,1437,1731
16334,252017313,07/24/13,The Defense 4,NaVi,Kaipi,RADIANT,24.07,33 - 15,6.78,22.93,-22.93,1712,1456
16335,251977022,07/24/13,The Defense 4,Kaipi,NaVi,DIRE,31.94,13 - 16,6.78,-29.47,29.47,1478,1689
16336,251934426,07/24/13,The Defense 4,NaVi,Kaipi,DIRE,27.56,Mar-22,6.78,-86.65,86.65,1660,1508
16337,251882242,07/24/13,Corsair Summer 2013,Kaipi,mouz,DIRE,20.5,Apr-18,6.78,-55.74,55.74,1421,1493
16338,251836324,07/24/13,Corsair Summer 2013,mouz,Kaipi,DIRE,36.97,Oct-21,6.78,-61.80,61.80,1437,1477
16339,251774000,07/24/13,Corsair Summer 2013,Kaipi,mouz,DIRE,39.12,14 - 29,6.78,-53.31,53.31,1415,1499
16340,251116091,07/23/13,The Defense 4,Kaipi,EG,RADIANT,39.65,31 - 14,6.78,44.28,-44.28,1469,1340
16341,251101519,07/23/13,Corsair Summer 2013,VP,Fnatic.EU,RADIANT,36.98,16-Sep,6.78,55.85,-55.85,1487,1416
16342,251081208,07/23/13,The Defense 4,EG,Kaipi,RADIANT,36.67,19-Nov,6.78,74.87,-74.87,1384,1424
16343,251047817,07/23/13,Corsair Summer 2013,Fnatic.EU,VP,DIRE,51.4,20 - 19,6.78,-75.00,75.00,1472,1431
16344,251044884,07/23/13,The Defense 4,Kaipi,EG,RADIANT,31.38,37 - 14,6.78,32.89,-32.89,1499,1309
16345,250953929,07/23/13,Corsair Summer 2013,EG,iCCup,DIRE,26.17,17 - 24,6.78,-52.72,52.72,1342,1429
16346,250912130,07/23/13,Corsair Summer 2013,iCCup,EG,RADIANT,32.64,24 - 13,6.78,71.82,-71.82,1376,1395
16347,250832077,07/23/13,AMD Premier League 2,Orange,VG,RADIANT,20.58,19-Aug,6.78,42.84,-42.84,1568,1432
16348,250755652,07/23/13,AMD Premier League 2,VG,Orange,DIRE,43.55,Dec-23,6.78,-59.90,59.90,1475,1525
16349,250696832,07/23/13,AMD Premier League 2,Zenith,Rattlesnake,DIRE,21.72,Mar-13,6.78,-59.74,59.74,1313,1364
16350,250659118,07/22/13,AMD Premier League 2,Rattlesnake,Zenith,RADIANT,24.83,33 - 11,6.78,78.57,-78.57,1304,1372
16351,250633916,07/23/13,AMD Premier League 2,Zenith,Rattlesnake,RADIANT,12.69,13-Apr,6.78,27.16,-27.16,1451,1225
16352,250226604,07/22/13,Corsair Summer 2013,Dignitas,EG,DIRE,10.17,04-Jul,6.78,-12.13,12.13,1099,1467
16353,250138349,07/22/13,The Defense 4,Liquid,EG,DIRE,45.73,25 - 38,6.78,-68.07,68.07,1450,1455
16354,250111197,07/22/13,The Defense 4,EG,Liquid,RADIANT,24.42,31 - 11,6.78,85.01,-85.01,1387,1518
16355,250046750,07/22/13,The Defense 4,NaVi,Kaipi,RADIANT,34.06,27 - 16,6.78,20.09,-20.09,1746,1466
16356,250025603,07/22/13,Corsair Summer 2013,Empire,mouz,DIRE,38.96,20 - 25,6.78,-20.02,20.02,1165,1445
16357,250019270,07/22/13,The Defense 4,Kaipi,NaVi,RADIANT,14.14,27-Apr,6.78,91.98,-91.98,1486,1726
16358,249980168,07/22/13,Corsair Summer 2013,mouz,Empire,RADIANT,36,24 - 15,6.78,25.03,-25.03,1425,1185
16359,249979285,07/22/13,The Defense 4,NaVi,Kaipi,RADIANT,32.77,30-Aug,6.78,8.80,-8.80,1818,1394
16360,249936482,07/22/13,AMD Premier League 2,Zenith,VG,DIRE,51.15,18 - 42,6.78,-47.81,47.81,1424,1535
16361,249882341,07/22/13,AMD Premier League 2,VG,Zenith,RADIANT,36.14,33 - 25,6.78,66.27,-66.27,1487,1472
16362,249813799,07/22/13,AMD Premier League 2,Rattlesnake,Orange,DIRE,42.51,14 - 31,6.78,-29.15,29.15,1252,1465
16363,249761996,07/22/13,AMD Premier League 2,Orange,Rattlesnake,RADIANT,37.01,32 - 16,6.78,39.28,-39.28,1436,1282
16364,249194945,07/21/13,TPL V,mouz,Alliance,DIRE,32.74,Nov-31,6.78,-29.25,29.25,1400,1612
16365,249148759,07/21/13,TPL V,Alliance,mouz,RADIANT,38.09,20-Jul,6.78,39.42,-39.42,1583,1430
16366,249041660,07/21/13,TPL V,mouz,EG,RADIANT,33.19,21-Oct,6.78,36.82,-36.82,1469,1302
16367,248992202,07/21/13,TPL V,EG,mouz,DIRE,34.53,Sep-24,6.78,-51.26,51.26,1339,1432
16368,248976942,07/21/13,GEST: Challenge 3,Rattlesnake,VG,DIRE,14.58,Jun-16,6.78,-50.06,50.06,1321,1421
16369,248923562,07/21/13,TPL V,mouz,Alliance,DIRE,35.7,Jul-31,6.78,-37.69,37.69,1381,1544
16370,248908203,07/21/13,GEST: Challenge 3,VG,Rattlesnake,RADIANT,42.58,20 - 17,6.78,68.90,-68.90,1370,1371
16371,248861582,07/21/13,GEST: July,Clan Ob,SiG.Tr,DIRE,14.61,Apr-20,6.78,-11.13,11.13,889,1272
16372,248858295,07/21/13,Neolution GosuCup July,1st VN,Unknown,RADIANT,36,36 - 15,6.78,58.83,-58.83,1150,1094
16373,248850394,07/21/13,GEST: Challenge 3,Mineski,VG,DIRE,40.27,26 - 48,6.78,-42.47,42.47,1164,1302
16374,248833721,07/21/13,TPL V,Alliance,mouz,RADIANT,69.19,45 - 37,6.78,52.56,-52.56,1506,1419
16375,248802111,07/21/13,GEST: Challenge 3,Rattlesnake,SiG.Tr,RADIANT,19.59,20-Jun,6.78,34.78,-34.78,1440,1261
16376,248795504,07/21/13,GEST: July,MUFC,Orange,DIRE,33.32,14 - 36,6.78,-28.00,28.00,1176,1397
16377,248793770,07/21/13,Neolution GosuCup July,Unknown,Unknown,DIRE,34.85,17 - 18,6.78,-50.00,50.00,1053,1153
16378,248786508,07/21/13,GEST: Challenge 3,VG,Mineski,DIRE,45.44,20 - 26,6.78,-76.59,76.59,1259,1206
16379,248747878,07/21/13,GEST: Challenge 3,SiG.Tr,Rattlesnake,DIRE,43.1,18 - 30,6.78,-48.14,48.14,1296,1405
16380,248741309,07/21/13,GEST: July,Orange,MUFC,RADIANT,36.06,18-Jul,6.78,37.44,-37.44,1369,1204
16381,248724600,07/21/13,GEST: Challenge 3,Mineski,VG,DIRE,47.34,23 - 26,6.78,-30.20,30.20,1130,1336
16382,248709000,07/21/13,Neolution GosuCup July,iS Gaming,1st VN,DIRE,44.28,30 - 41,6.78,-41.00,41.00,946,1091
16383,248697328,07/21/13,GEST: July,Vietnamese,GameWare,DIRE,34.25,16 - 35,6.78,-59.99,59.99,919,968
16384,248687818,07/21/13,GEST: July,MUFC,Orange,RADIANT,36.3,32 - 14,6.78,80.92,-80.92,1242,1331
16385,248685718,07/21/13,GEST: July,Scrub,naseon,DIRE,13.08,Apr-16,6.78,-30.20,30.20,865,1071
16386,248681306,07/21/13,GEST: July,First Departure,iPod2,RADIANT,30.74,35 - 18,6.78,44.16,-44.16,1200,1071
16387,248662360,07/21/13,GEST: July,Gw Allstars,Vietnamese,RADIANT,29.38,28-Feb,6.78,64.39,-64.39,1005,979
16388,248661241,07/21/13,GEST: July,Clan Ob,StandOut,RADIANT,23.33,27-Jun,6.78,68.54,-68.54,900,898
16389,248657414,07/20/13,Neolution GosuCup July,iS Gaming,Unknown,DIRE,46.72,26 - 34,6.78,-46.73,46.73,987,1103
16390,248650752,07/20/13,GEST: July,Babyswag,Team G7,RADIANT,35.56,16-Sep,6.78,38.23,-38.23,1202,1042
16391,248645711,07/21/13,GEST: July,naseon,Scrub,RADIANT,23.79,42 - 18,6.78,40.94,-40.94,1041,895
16392,248635611,07/21/13,Neolution GosuCup July,1st VN,NTL.SG,DIRE,39.23,13 - 29,6.78,-17.73,17.73,1050,1352
16393,248611370,07/21/13,GEST: July,StandOut,Clan Ob,RADIANT,38.63,27-Nov,6.78,42.94,-42.94,967,831
16394,248599519,07/21/13,GEST: July,Team YK,Team G7,DIRE,28.37,14 - 27,6.78,-36.72,36.72,912,1080
16395,248597653,07/21/13,GEST: July,1st VN,BSP,RADIANT,29.51,43 - 30,6.78,38.26,-38.26,1068,908
16396,248592489,07/21/13,GEST: July,Rangers,Babyswag,DIRE,36.92,13 - 34,6.78,-27.04,27.04,937,1164
16397,248592386,07/21/13,GEST: July,Shaggy,iPod2,DIRE,24.29,14 - 29,6.78,-39.29,39.29,961,1115
16398,248590835,07/21/13,GEST: July,SiG.Tr,Flair,RADIANT,26.46,38 - 12,6.78,12.02,-12.02,1344,974
16399,248583225,07/21/13,GEST: July,First Departure,Scrub,RADIANT,26.81,44 - 22,6.78,28.11,-28.11,1156,936
16400,248571947,07/20/13,GEST: July,Team G7,Team YK,RADIANT,26.99,27-Jun,6.78,51.10,-51.10,1043,949
16401,248568480,07/20/13,GEST: July,BSP,1st VN,DIRE,32.52,22 - 48,6.78,-53.40,53.40,947,1030
16402,248563742,07/20/13,GEST: July,Vietnamese,GameWare,RADIANT,57.9,33 - 40,6.78,43.05,-43.05,1043,908
16403,248561729,07/20/13,GEST: July,Clan Ob,StandOut,RADIANT,45.02,19 - 21,6.78,76.16,-76.16,874,924
16404,248556198,07/20/13,GEST: July,Flair,SiG.Tr,DIRE,26.26,Dec-37,6.78,-13.81,13.81,986,1332
16405,248555040,07/20/13,GEST: July,Scrub,First Departure,DIRE,19.49,13 - 33,6.78,-37.61,37.61,964,1128
16406,248550074,07/20/13,GEST: July,Babyswag,Rangers,RADIANT,28.86,16-Nov,6.78,35.91,-35.91,1137,964
16407,248541619,07/20/13,GEST: July,iPod2,JETISGOD,RADIANT,40.34,36 - 33,6.78,45.70,-45.70,1076,954
16408,248326209,07/20/13,TPL V,EG,VP,RADIANT,23.76,26-Dec,6.78,63.01,-63.01,1390,1356
16409,248289470,07/20/13,TPL V,VP,EG,RADIANT,47.16,29 - 23,6.78,51.51,-51.51,1419,1327
16410,248258846,07/20/13,TPL V,EG,VP,RADIANT,32.59,33 - 20,6.78,67.09,-67.09,1378,1368
16411,248210594,07/20/13,TPL V,mouz,VP,RADIANT,43.8,37 - 23,6.78,62.48,-62.48,1471,1435
16412,248146343,07/20/13,TPL V,VP,mouz,DIRE,62.41,40 - 47,6.78,-80.86,80.86,1497,1409
16413,248098993,07/20/13,TPL V,mouz,VP,DIRE,17.69,0 - 12,6.78,-23.73,23.73,1328,1578
16414,248078190,07/20/13,AMD Premier League 2,Mineski,Orange,DIRE,52.77,34 - 39,6.78,-23.50,23.50,1160,1412
16415,248035815,07/20/13,AMD Premier League 2,Orange,Mineski,RADIANT,33.29,30 - 15,6.78,30.35,-30.35,1389,1183
16416,247990153,07/20/13,AMD Premier League 2,Mineski,Orange,RADIANT,27.18,24-Apr,6.78,86.08,-86.08,1214,1358
16417,247951776,07/20/13,TPL V,Alliance,EG,RADIANT,28.08,23-Dec,6.78,41.57,-41.57,1453,1311
16418,247898369,07/20/13,TPL V,EG,Alliance,DIRE,32.82,Sep-29,6.78,-58.15,58.15,1353,1412
16419,247882467,07/20/13,AMD Premier League 2,SiG.Tr,Zenith,DIRE,15.36,Mar-22,6.78,-28.04,28.04,1318,1538
16420,247844984,07/20/13,AMD Premier League 2,Zenith,SiG.Tr,RADIANT,15.95,26-Jul,6.78,37.51,-37.51,1510,1346
16421,247349987,07/19/13,The Defense 4,EG,Alliance,RADIANT,39.54,23-Sep,6.78,58.54,-58.54,1411,1354
16422,247305780,07/19/13,The Defense 4,EG,Alliance,DIRE,42.3,20 - 29,6.78,-58.00,58.00,1352,1412
16423,247291673,07/19/13,Corsair Summer 2013,VP,Kaipi,RADIANT,15.44,13-Apr,6.78,39.82,-39.82,1555,1403
16424,247267441,07/19/13,RaidCall 3,mouz,NaVi,DIRE,42.6,22 - 31,6.78,-7.24,7.24,1352,1809
16425,247262704,07/19/13,The Defense 4,Alliance,EG,DIRE,42.52,29 - 35,6.78,-58.74,58.74,1354,1410
16426,247257739,07/19/13,Corsair Summer 2013,Kaipi,VP,DIRE,32.41,20 - 30,6.78,-55.68,55.68,1443,1515
16427,247225140,07/19/13,RaidCall 3,NaVi,mouz,RADIANT,27.5,22-Jan,6.78,7.87,-7.87,1802,1359
16428,247186361,07/19/13,RaidCall 3,mouz,NaVi,DIRE,23.46,Jul-16,6.78,-8.62,8.62,1367,1794
16429,247174785,07/19/13,Corsair Summer 2013,Fnatic.EU,iCCup,RADIANT,32.08,34 - 15,6.78,24.73,-24.73,1547,1304
16430,247162055,07/19/13,AMD Premier League 2,Rattlesnake,NTL.SG,RADIANT,47.5,25-Oct,6.78,65.04,-65.04,1357,1335
16431,247135997,07/19/13,Corsair Summer 2013,iCCup,Fnatic.EU,DIRE,24.13,Mar-21,6.78,-32.27,32.27,1329,1522
16432,247123458,07/19/13,AMD Premier League 2,NTL.SG,Rattlesnake,RADIANT,21.57,21-Jun,6.78,48.42,-48.42,1400,1292
16433,247089146,07/19/13,AMD Premier League 2,Rattlesnake,NTL.SG,RADIANT,21.72,23-Sep,6.78,70.60,-70.60,1340,1351
16434,247043821,07/19/13,AMD Premier League 2,VG,MUFC,RADIANT,28.3,23-Nov,6.78,41.13,-41.13,1306,1161
16435,247006520,07/19/13,AMD Premier League 2,MUFC,VG,RADIANT,19.27,17-Apr,6.78,77.80,-77.80,1202,1264
16436,246934931,07/19/13,AMD Premier League 2,VG,MUFC,RADIANT,46.8,24-Dec,6.78,28.33,-28.33,1342,1124
16437,246487661,07/18/13,Corsair Summer 2013,EG,Kaipi,DIRE,28.02,Jul-26,6.78,-40.65,40.65,1352,1499
16438,246464174,07/18/13,Corsair Summer 2013,Kaipi,EG,RADIANT,20.78,25-Aug,6.78,56.87,-56.87,1458,1392
16439,246460628,07/18/13,The Defense 4,Liquid,iCCup,RADIANT,28.76,29-Dec,6.78,24.87,-24.87,1603,1361
16440,246430657,07/18/13,Corsair Summer 2013,EG,Kaipi,RADIANT,32.24,27 - 15,6.78,60.29,-60.29,1449,1401
16441,246424113,07/18/13,The Defense 4,iCCup,Liquid,DIRE,27.96,Oct-22,6.78,-32.48,32.48,1386,1578
16442,246380285,07/18/13,The Defense 4,Empire,EG,DIRE,34.55,19 - 24,6.78,-34.74,34.74,1210,1389
16443,246357329,07/18/13,Corsair Summer 2013,VP,Dignitas,RADIANT,48.19,24 - 20,6.78,13.62,-13.62,1459,1111
16444,246355254,07/18/13,AMD Premier League 2,fOu,SiG.Tr,DIRE,33.82,22 - 32,6.78,-47.59,47.59,1272,1384
16445,246340314,07/18/13,The Defense 4,EG,Empire,DIRE,33.84,Jun-39,6.78,-83.01,83.01,1354,1245
16446,246310732,07/18/13,Corsair Summer 2013,Dignitas,VP,DIRE,12.88,02-Sep,6.78,-15.92,15.92,1124,1445
16447,246302779,07/18/13,The Defense 4,Empire,EG,DIRE,31.25,20 - 29,6.78,-20.60,20.60,1162,1437
16448,246297901,07/18/13,AMD Premier League 2,SiG.Tr,fOu,RADIANT,52.32,65 - 47,6.78,66.00,-66.00,1336,1319
16449,246282602,07/18/13,AMD Premier League 2,Zenith,Team G7,RADIANT,42.05,25 - 24,6.78,6.36,-6.36,1472,992
16450,246247923,07/18/13,AMD Premier League 2,fOu,SiG.Tr,RADIANT,35.93,21 - 18,6.78,46.92,-46.92,1385,1270
16451,246242031,07/18/13,AMD Premier League 2,Team G7,Zenith,DIRE,30.32,Jun-24,6.78,-6.84,6.84,999,1466
16452,246198126,07/18/13,AMD Premier League 2,MUFC,TMY,RADIANT,27.17,22-Jan,6.78,65.70,-65.70,1153,1134
16453,246181422,07/18/13,AMD Premier League 2,JET,VG,DIRE,30.23,Aug-25,6.78,-21.50,21.50,1046,1314
16454,246148000,07/18/13,AMD Premier League 2,TMY,MUFC,RADIANT,34.53,30 - 14,6.78,47.39,-47.39,1200,1087
16455,246111993,07/18/13,AMD Premier League 2,VG,JET,RADIANT,58.07,35 - 30,6.78,27.26,-27.26,1292,1067
16456,246109565,07/18/13,AMD Premier League 2,MUFC,TMY,RADIANT,29.47,20-Oct,6.78,71.71,-71.71,1134,1153
16457,245677845,07/17/13,TPL V,VP,mouz,RADIANT,16.61,14-Jan,6.78,59.13,-59.13,1429,1375
16458,245648773,07/17/13,TPL V,mouz,VP,DIRE,29.29,13 - 26,6.78,-78.04,78.04,1435,1370
16459,245618238,07/17/13,TPL V,RoX.KIS,Quantic,DIRE,21.09,Nov-26,6.78,-43.12,43.12,1096,1231
16460,245572845,07/17/13,TPL V,RoX.KIS,VP,DIRE,38.37,14 - 25,6.78,-39.54,39.54,1139,1292
16461,245549676,07/17/13,AMD Premier League 2,NTL.SG,Rstars,RADIANT,44.94,27 - 30,6.78,63.71,-63.71,1422,1392
16462,245526172,07/17/13,TPL V,mouz,Quantic,RADIANT,29.54,24-Dec,6.78,15.55,-15.55,1513,1188
16463,245517628,07/17/13,AMD Premier League 2,Rattlesnake,n Stack,RADIANT,29,35 - 22,6.78,15.97,-15.97,1270,949
16464,245492327,07/17/13,AMD Premier League 2,Rstars,NTL.SG,DIRE,59.58,38 - 45,6.78,-81.83,81.83,1456,1358
16465,245489104,07/17/13,Corsair Summer 2013,iCCup,Empire,RADIANT,40.11,43 - 26,6.78,25.60,-25.60,1419,1182
16466,245479170,07/17/13,AMD Premier League 2,n Stack,Rattlesnake,DIRE,32.03,Nov-28,6.78,-19.16,19.16,965,1254
16467,245477872,07/17/13,TPL V,EG,VP,DIRE,20.98,Mar-19,6.78,-87.55,87.55,1417,1253
16468,245457591,07/17/13,AMD Premier League 2,NTL.SG,Rstars,DIRE,26.66,Jun-18,6.78,-22.30,22.30,1276,1538
16469,245439034,07/17/13,Corsair Summer 2013,Empire,iCCup,DIRE,46.28,35 - 39,6.78,-33.63,33.63,1208,1393
16470,245433276,07/17/13,AMD Premier League 2,Mineski,MuXi,RADIANT,38.49,28 - 28,6.78,44.37,-44.37,1128,1000
16471,245422483,07/17/13,TPL V,Kaipi,RoX.KIS,DIRE,31.93,16 - 30,6.78,-93.73,93.73,1461,1179
16472,245376939,07/17/13,AMD Premier League 2,MuXi,Mineski,RADIANT,49.17,37 - 38,6.78,74.79,-74.79,1044,1083
16473,245361632,07/17/13,TPL V,mouz,Alliance,RADIANT,46.83,29 - 15,6.78,53.23,-53.23,1497,1413
16474,245319689,07/17/13,AMD Premier League 2,1st VN,Orange,DIRE,42.45,25 - 44,6.78,-6.82,6.82,976,1444
16475,245311439,07/17/13,TPL V,Fnatic.EU,Quantic,DIRE,31.8,Aug-27,6.78,-93.90,93.90,1490,1203
16476,245307959,07/17/13,AMD Premier League 2,Mineski,MuXi,RADIANT,49.71,29 - 40,6.78,33.03,-33.03,1158,969
16477,244847293,07/16/13,The Defense 4,Liquid,mouz,RADIANT,15.79,18-May,6.78,49.58,-49.58,1546,1444
16478,244816918,07/16/13,The Defense 4,mouz,Liquid,DIRE,29.56,14 - 24,6.78,-68.36,68.36,1493,1496
16479,244785987,07/16/13,Corsair Summer 2013,Fnatic.EU,mouz,RADIANT,24.19,25-May,6.78,65.02,-65.02,1584,1562
16480,244744201,07/16/13,Corsair Summer 2013,mouz,Fnatic.EU,RADIANT,50.93,38 - 21,6.78,48.44,-48.44,1627,1519
16481,244723867,07/16/13,The Defense 4,Kaipi,Alliance,RADIANT,43.81,32 - 18,6.78,52.24,-52.24,1555,1466
16482,244699399,07/16/13,Corsair Summer 2013,Fnatic.EU,mouz,RADIANT,51.96,36 - 22,6.78,70.57,-70.57,1567,1578
16483,244681964,07/16/13,The Defense 4,Alliance,Kaipi,DIRE,33.3,Nov-32,6.78,-71.31,71.31,1518,1503
16484,243816736,07/15/13,AMD Premier League 2,Awake,TMY,DIRE,32.94,Jul-27,6.78,-30.32,30.32,1019,1224
16485,243760432,07/15/13,AMD Premier League 2,TMY,Awake,RADIANT,46.82,23 - 23,6.78,41.14,-41.14,1194,1049
16486,243742918,07/15/13,AMD Premier League 2,Babyswag,Team G7,DIRE,30.34,May-27,6.78,-81.55,81.55,1101,1006
16487,243707305,07/15/13,AMD Premier League 2,Awake,TMY,RADIANT,29.03,19-Jul,6.78,77.80,-77.80,1090,1153
16488,243679665,07/15/13,AMD Premier League 2,Team G7,Babyswag,RADIANT,62.45,25 - 19,6.78,92.78,-92.78,924,1182
16489,243254732,07/14/13,EMS Summer Finals,mouz,EG,RADIANT,42.24,31-Dec,6.78,41.09,-41.09,1649,1504
16490,243217132,07/14/13,EMS Summer Finals,EG,mouz,RADIANT,40.16,38 - 11,6.78,77.85,-77.85,1545,1608
16491,243177804,07/14/13,EMS Summer Finals,mouz,EG,RADIANT,32.61,16-Jun,6.78,28.27,-28.27,1686,1467
16492,243116218,07/14/13,EMS Summer Finals,EG,mouz,DIRE,46.31,24 - 24,6.78,-37.86,37.86,1496,1657
16493,243058170,07/14/13,EMS Summer Finals,Fnatic.EU,EG,DIRE,26.69,Aug-19,6.78,-62.45,62.45,1497,1533
16494,243018583,07/14/13,AMD Premier League 2,Clan Ob,TMY,DIRE,43.05,26 - 40,6.78,-8.38,8.38,798,1231
16495,243010566,07/14/13,AMD Premier League 2,Babyswag,Dragon Net,RADIANT,34.32,29-Dec,6.78,16.76,-16.76,1275,963
16496,242997941,07/14/13,EMS Summer Finals,EG,Fnatic.EU,DIRE,44.95,18 - 36,6.78,-52.35,52.35,1471,1559
16497,242996722,07/14/13,Redbull League Finals,LGD.cn,Orange,RADIANT,34.39,25 - 25,6.78,18.71,-18.71,1730,1437
16498,242973488,07/14/13,AMD Premier League 2,Dragon Net,Babyswag,DIRE,28.02,Mar-21,6.78,-20.27,20.27,980,1258
16499,242959304,07/14/13,AMD Premier League 2,TMY,Clan Ob,RADIANT,35.47,24 - 20,6.78,9.23,-9.23,1222,807
16500,242948492,07/14/13,Redbull League Finals,Orange,LGD.cn,DIRE,31.55,Sep-25,6.78,-23.09,23.09,1456,1711
16501,242936425,07/14/13,AMD Premier League 2,Digimon Tamer,JET,DIRE,69.65,39 - 45,6.78,-42.57,42.57,957,1095
16502,242912809,07/14/13,EMS Summer Finals,Fnatic.EU,EG,DIRE,65.6,34 - 41,6.78,-66.07,66.07,1507,1523
16503,242906297,07/14/13,Redbull League Finals,LGD.cn,Orange,RADIANT,28.02,12-Mar,6.78,29.71,-29.71,1688,1479
16504,242898550,07/14/13,AMD Premier League 2,Gx Brutal,TMY,DIRE,24.08,May-20,6.78,-47.47,47.47,1100,1213
16505,242892692,07/14/13,AMD Premier League 2,JET,TLeR,RADIANT,39.74,43 - 13,6.78,48.38,-48.38,1052,944
16506,242889774,07/14/13,AMD Premier League 2,Babyswag,Melodic Elite,RADIANT,36.71,33 - 21,6.78,19.82,-19.82,1238,955
16507,242856935,07/14/13,AMD Premier League 2,TMY,Gx Brutal,RADIANT,26.62,30 - 15,6.78,65.85,-65.85,1165,1148
16508,242855740,07/14/13,EMS Summer Finals,mouz,infernity,RADIANT,19.59,27-Sep,6.78,6.65,-6.65,1619,1147
16509,242846787,07/14/13,AMD Premier League 2,Melodic Elite,Babyswag,DIRE,26.75,Jan-22,6.78,-24.73,24.73,975,1218
16510,242843012,07/14/13,Redbull League Finals,DK,Rstars,DIRE,41.29,Oct-23,6.78,-65.70,65.70,1497,1515
16511,242796552,07/14/13,EMS Summer Finals,infernity,mouz,DIRE,51.84,14 - 27,6.78,-7.19,7.19,1154,1613
16512,242793653,07/14/13,GEST: July,V TeronS,Fory CLP,DIRE,37.21,30 - 58,6.78,-48.10,48.10,847,957
16513,242758278,07/14/13,GEST: July,Fory CLP,V TeronS,RADIANT,32.81,34 - 31,6.78,66.61,-66.61,909,895
16514,242749428,07/14/13,Redbull League Finals,DK,LGD.cn,DIRE,52.33,17 - 27,6.78,-50.83,50.83,1563,1659
16515,242741033,07/14/13,GEST: July,QueenNet,JET,RADIANT,34.56,27 - 22,6.78,43.51,-43.51,1136,1004
16516,242721130,07/14/13,Rapture League,Awake,Insid Idol,RADIANT,36.57,31 - 14,6.78,55.72,-55.72,1013,941
16517,242707484,07/14/13,GEST: July,V TeronS,Money Hunter,RADIANT,45.32,39 - 37,6.78,64.30,-64.30,962,936
16518,242706227,07/14/13,Redbull League Finals,LGD.cn,DK,DIRE,34.36,Jun-19,6.78,-67.88,67.88,1608,1613
16519,242704134,07/14/13,GEST: July,JET,QueenNet,DIRE,36.28,25 - 33,6.78,-60.80,60.80,1047,1092
16520,242662512,07/14/13,GEST: July,QueenNet,Fory CLP,RADIANT,32.06,48 - 21,6.78,32.90,-32.90,1032,842
16521,242658597,07/14/13,Redbull League Finals,DK,LGD.cn,DIRE,47.08,13 - 23,6.78,-43.98,43.98,1546,1676
16522,242641745,07/14/13,GEST: July,Oblique,inFAMOUS,RADIANT,42.21,59 - 20,6.78,44.71,-44.71,964,838
16523,242622099,07/13/13,Redbull League Finals,Orange,Rstars,RADIANT,31.49,22 - 14,6.78,58.15,-58.15,1509,1450
16524,242620819,07/13/13,GEST: July,Fory CLP,QueenNet,DIRE,38.03,23 - 35,6.78,-45.21,45.21,875,999
16525,242619228,07/13/13,GEST: July,inFAMOUS,Oblique,DIRE,20.49,02-Dec,6.78,-62.39,62.39,883,920
16526,242614663,07/13/13,GEST: July,JET,V TeronS,RADIANT,27.77,35 - 20,6.78,29.53,-29.53,1108,898
16527,242600996,07/13/13,Nexon SL,EoT Hammer,fOu,DIRE,25.38,18 - 40,6.78,-30.44,30.44,1134,1338
16528,242574150,07/13/13,Nexon SL,fOu,EoT Hammer,RADIANT,30.55,35 - 19,6.78,41.32,-41.32,1308,1164
